customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2236,Arin,Crickmoor,Male,0,16/04/68,Data Coordiator,Manufacturing,2,N,1,13
2237,Julia,Walden,Female,83,26/06/69,Data Coordiator,Manufacturing,3,N,1,9
2238,Nata,Plinck,Female,96,14/09/78,Director of Sales,Retail,3,N,1,14
2239,Jocelyne,Pasquale,Female,0,11/01/60,Associate Professor,Property,1,N,1,8
2240,Niall,Hallifax,Male,4,25/07/69,Automation Specialist III,Manufacturing,1,N,1,16
2241,Augy,Jerrems,Male,45,23/02/75,Paralegal,Financial Services,1,N,0,10
2242,Elsy,Springell,Female,25,24/09/77,VP Sales,Financial Services,3,N,1,21
2243,Lena,Cronshaw,Female,76,28/08/76,Business Systems Development Analyst,Financial Services,2,N,1,7
2244,Sidney,Cargon,Male,97,10/05/72,Software Test Engineer III,Manufacturing,3,N,0,5
2245,Elsinore,Banbrook,Female,11,21/04/80,Marketing Manager,Argiculture,3,N,0,3
2246,Giraldo,Lacer,Male,16,24/01/79,Database Administrator III,Argiculture,3,N,1,13
2247,Gweneth,Wilkins,Female,17,20/01/95,Teacher,Retail,1,N,1,1
2248,Helsa,Grandisson,Female,33,23/05/96,Software Engineer I,Manufacturing,3,N,0,1
2249,Kiele,Caghan,Female,7,11/11/96,Software Engineer I,Financial Services,3,N,0,5
2250,De witt,Gleave,Male,72,26/06/92,Software Engineer I,Telecommunications,1,N,0,7
2251,Leslie,Shotboult,Male,68,19/08/59,Software Engineer I,Property,1,N,0,19
2252,Darcey,Annis,U,31,19/08/59,Teacher,IT,1,N,1,19
2253,Gracie,Kubacki,Female,28,08/02/59,Office Assistant I,Manufacturing,2,N,1,13
2254,Ann,Beek,Female,36,21/10/55,Programmer Analyst II,Health,2,N,0,18
2255,Iorgo,Krol,Male,92,11/07/92,Dental Hygienist,Health,2,N,1,5
2256,Mara,Rosterne,Female,28,26/02/78,Marketing Manager,Retail,3,N,0,15
2257,Siward,Corradino,Male,27,13/10/77,Librarian,Entertainment,3,N,0,15
2258,Cathy,Powter,Female,63,21/03/74,Account Executive,Retail,1,N,0,7
2259,Leanora,Calbert,Female,83,02/07/99,Environmental Specialist,Retail,2,N,0,2
2260,Jarad,Barthropp,Male,38,09/02/67,Administrative Assistant IV,Argiculture,1,N,0,11
2261,Gerome,Monshall,Male,81,21/09/80,Account Representative II,Health,3,N,1,13
2262,Nyssa,Banister,Female,90,21/04/84,Pharmacist,Health,3,N,1,2
2263,Lois,Sorel,Female,79,06/02/87,Professor,Argiculture,3,N,1,21
2264,Tony,Shirley,Female,18,17/07/72,Occupational Therapist,Health,2,N,0,9
2265,Brendan,Vicent,Male,55,29/07/80,Occupational Therapist,Property,3,N,1,5
2266,Jeth,Tomes,Male,74,11/10/98,Occupational Therapist,Retail,1,N,0,1
2267,Andrei,Mulchrone,Female,78,28/04/64,Business Systems Development Analyst,Retail,2,N,0,14
2268,Wilhelmina,Gothup,Female,66,07/10/65,Pharmacist,Health,3,N,0,19
2269,Beitris,Lamy,Female,33,11/11/89,Product Engineer,Health,3,N,0,9
2270,Augustus,Edleston,Male,50,28/09/66,Information Systems Manager,Retail,2,N,0,9
2271,King,Hoston,Male,96,26/03/74,Information Systems Manager,Telecommunications,3,N,1,18
2272,Grete,Hindenburg,Female,82,21/12/94,Internal Auditor,Manufacturing,3,N,0,1
2273,Rhetta,Lambrook,Female,71,04/08/64,Assistant Professor,Manufacturing,3,N,1,9
2274,Nada,Reinert,Female,15,26/11/79,Budget/Accounting Analyst IV,Manufacturing,3,N,1,13
2275,Ursulina,Carter,Female,77,19/07/92,Human Resources Assistant II,Financial Services,1,N,1,8
2276,Stormy,Caveney,Female,90,06/10/85,Desktop Support Technician,Financial Services,3,N,1,12
2277,Gillie,Ruben,Female,44,22/08/63,Cost Accountant,Financial Services,1,N,1,7
2278,Gerri,Heliet,Male,11,25/09/77,Product Engineer,Health,2,N,1,8
2279,Garrett,Szymon,Male,42,19/03/79,Human Resources Assistant II,Health,3,N,0,3
2280,Wrennie,Alexandersson,Female,93,18/11/60,Budget/Accounting Analyst I,Health,3,N,0,9
2281,Valaria,Abrehart,Female,56,10/05/89,Budget/Accounting Analyst I,Health,1,N,1,14
2282,Dominic,Gregoletti,Male,81,25/02/57,Senior Financial Analyst,Financial Services,2,N,1,7
2283,Gaspar,Janaway,Male,44,08/02/54,Software Consultant,Financial Services,1,N,0,16
2284,Ola,Lenoir,Female,83,16/02/74,Staff Accountant IV,Telecommunications,1,N,0,14
2285,Maritsa,Bellison,Female,71,27/10/73,Quality Control Specialist,Health,1,N,0,5
2286,Katuscha,Sapsed,Female,20,02/06/95,Staff Scientist,Manufacturing,1,N,0,5
2287,Gisela,Partener,Female,53,22/04/74,Human Resources Assistant I,Telecommunications,1,N,0,20
2288,Cirillo,Hook,Male,63,04/05/64,Staff Scientist,Manufacturing,1,N,0,8
2289,Kissie,Steanson,Female,97,25/09/80,Research Nurse,Health,2,N,1,13
2290,Myca,Standley,Male,18,10/03/81,Account Executive,Manufacturing,3,N,1,5
2291,Guido,Meynell,Male,67,13/04/71,Accountant IV,Manufacturing,2,N,1,4
2292,Christie,MacClure,Female,17,02/06/98,Research Nurse,Health,3,N,1,2
2293,Engracia,Newcom,Female,70,07/03/58,Financial Advisor,Financial Services,2,N,0,16
2294,Skipton,Cordie,Male,25,16/06/87,Associate Professor,Manufacturing,3,N,0,21
2295,Farris,Hazelby,U,35,16/06/87,Internal Auditor,IT,3,N,1,21
2296,Nathalia,Sanger,Female,16,01/01/02,Geologist IV,Retail,2,N,0,1
2297,Pauletta,Taffee,Female,16,27/11/71,Geological Engineer,Manufacturing,2,N,1,19
2298,Brigham,Vyse,Male,64,28/10/97,Environmental Tech,Property,3,N,1,5
2299,Mahmoud,Dagworthy,Male,11,21/10/86,Computer Systems Analyst I,Property,1,N,1,7
2300,Cary,Cockerham,Male,20,26/09/98,Computer Systems Analyst I,Financial Services,3,N,1,3
2301,Ken,Vashchenko,Male,66,30/10/66,Senior Cost Accountant,Financial Services,3,N,1,19
2302,Loraine,Beamish,Female,43,09/01/99,Mechanical Systems Engineer,Retail,3,N,1,4
2303,Alair,Combe,Male,22,13/04/93,Database Administrator IV,Retail,3,N,1,4
2304,Shelia,Bellew,Female,65,01/06/57,Database Administrator IV,Retail,3,N,1,11
2305,Aeriell,Greeding,Female,91,09/07/84,Chief Design Engineer,Financial Services,2,N,1,13
2306,Hilary,Tregunna,Female,98,19/04/60,Paralegal,Financial Services,1,N,1,9
2307,Corina,Shadwick,Female,57,28/06/78,Desktop Support Technician,Retail,1,N,1,13
2308,Nancey,Hastie,Female,52,19/03/63,Paralegal,Financial Services,3,N,1,17
2309,Herc,McIlhone,Male,40,13/01/85,Accounting Assistant I,Manufacturing,2,N,0,14
2310,Jed,Humpherston,Male,12,10/02/70,Executive Secretary,Manufacturing,1,N,1,11
2311,Addi,,Female,49,15/02/89,Design Engineer,Health,3,N,0,16
2312,Ronnica,Grebner,Female,72,10/08/79,Assistant Manager,Manufacturing,3,N,0,18
2313,Christa,Pauley,Female,54,10/07/66,Chemical Engineer,Manufacturing,3,N,0,12
2314,Ravid,Lapenna,Male,59,22/12/93,Registered Nurse,Health,1,N,1,7
2315,Pernell,MacCheyne,Male,25,01/03/94,Community Outreach Specialist,Financial Services,2,N,0,8
2316,Vernen,Bourgaize,Male,79,21/03/78,Computer Systems Analyst IV,Financial Services,2,N,1,11
2317,Alwin,Cuberley,Male,97,07/12/76,Tax Accountant,Health,3,N,1,16
2318,Willa,Malyan,Female,30,01/03/88,Automation Specialist I,Manufacturing,3,N,1,6
2319,David,Darrigrand,Male,63,03/05/85,Librarian,Entertainment,1,N,0,18
2320,Kaylyn,Throssell,Female,14,21/12/65,Senior Developer,Manufacturing,2,N,0,16
2321,Libbi,Freeberne,Female,27,25/03/80,Nuclear Power Engineer,Manufacturing,3,N,1,20
2322,Hazlett,Rosenschein,Male,72,24/05/92,Biostatistician III,Health,3,N,1,2
2323,Adair,Piser,Male,2,30/04/88,Desktop Support Technician,Property,1,N,0,13
2324,Jerrold,Robben,Male,44,05/08/66,Sales Associate,Manufacturing,3,N,1,16
2325,Emmett,Whatsize,Male,50,06/01/64,Database Administrator IV,Retail,1,N,1,12
2326,Trev,Boothebie,Male,64,22/06/66,Programmer Analyst I,Retail,1,N,0,14
2327,Alie,Sowle,Female,19,05/04/63,Budget/Accounting Analyst II,Retail,2,N,0,6
2328,Gayler,Shackle,Male,63,03/06/86,Dental Hygienist,Health,3,N,1,8
2329,Donny,Stiven,Female,7,19/12/57,Computer Systems Analyst II,IT,2,N,0,20
2330,Claresta,Bonnor,Female,5,17/01/90,Account Coordinator,Property,3,N,0,9
2331,Marybelle,Antal,Female,48,11/04/63,Database Administrator III,Financial Services,3,N,1,10
2332,Jeff,Goodere,Male,99,20/04/77,Developer III,Property,1,N,1,10
2333,Ives,Adolfson,Male,82,19/04/66,Structural Analysis Engineer,Financial Services,3,N,1,10
2334,Zebulen,Hefford,Male,30,16/03/96,Food Chemist,Health,2,N,0,5
2335,Payton,Sheach,U,42,16/03/96,Account Executive,IT,3,N,0,5
2336,Karney,Labrone,Male,59,19/01/78,Dental Hygienist,Health,2,N,0,17
2337,Odilia,Bick,Female,47,11/01/00,Programmer Analyst II,Health,3,N,0,1
2338,Clarie,Hackworth,Female,13,28/11/86,Programmer Analyst IV,Manufacturing,3,N,0,5
2339,Damien,Haddeston,Male,3,28/12/58,Web Designer II,Property,2,N,1,16
2340,Joachim,Amer,Male,33,29/03/78,Research Assistant IV,Health,3,N,1,16
2341,Caterina,Scedall,U,41,29/03/78,Web Designer II,IT,3,N,1,16
2342,Clara,Jakel,Female,87,17/09/99,Web Designer II,IT,3,N,0,2
2343,Wilhelm,Corteis,Male,6,24/03/59,Nurse Practicioner,Argiculture,1,N,1,5
2344,Wat,Robelin,Male,93,04/03/93,Nurse,Financial Services,3,N,1,7
2345,Arden,Godard,Female,50,15/07/86,Systems Administrator I,Retail,2,N,1,3
2346,Joey,Scheffler,Male,89,16/09/79,Information Systems Manager,Retail,3,N,1,4
2347,L;urette,Annott,Female,79,04/03/57,Programmer Analyst I,Retail,1,N,0,11
2348,Keeley,Winslet,Female,2,07/11/57,Web Designer IV,Manufacturing,3,N,0,16
2349,Julee,Garwell,Female,23,05/03/79,Executive Secretary,Telecommunications,1,N,0,3
2350,Lorinda,Malpass,Female,32,17/03/59,Nurse Practicioner,Telecommunications,3,N,1,14
2351,Felicity,Beirne,Female,35,15/03/92,Assistant Professor,Retail,2,N,1,10
2352,Cilka,Dabbes,Female,76,22/10/71,Statistician II,Retail,3,N,1,13
2353,Lyn,Luquet,Male,93,27/12/78,Health Coach IV,Health,2,N,1,12
2354,Tammie,Fisbey,Female,99,19/12/58,Product Engineer,Retail,3,N,0,17
2355,Shaughn,,Male,87,19/12/93,Operator,Manufacturing,3,N,1,4
2356,Arluene,Manchester,Female,58,17/12/94,Geological Engineer,Manufacturing,2,N,0,3
2357,Lisette,Mingardi,Female,39,15/10/62,Civil Engineer,Manufacturing,3,N,0,6
2358,Ave,Peatt,Male,26,01/05/59,Senior Sales Associate,Retail,1,N,1,15
2359,Merlina,Bream,Female,80,25/03/86,Mechanical Systems Engineer,Property,1,N,1,7
2360,Karleen,McGenn,Female,0,03/11/74,VP Accounting,Financial Services,1,N,1,5
2361,Jeannette,Cerman,Female,55,28/11/54,Help Desk Operator,Financial Services,1,N,1,20
2362,Herbie,Machans,Male,49,05/06/72,Developer II,Financial Services,2,N,1,19
2363,Bobby,Farmiloe,Male,92,30/12/83,Nurse,Entertainment,3,N,1,16
2364,Fielding,Linklater,Male,19,22/09/95,Speech Pathologist,Entertainment,3,N,1,13
2365,Lauretta,Furmonger,Female,2,18/10/98,Structural Analysis Engineer,Argiculture,3,N,1,3
2366,Idette,Mapam,Female,51,15/06/75,Web Designer I,Health,3,N,1,15
2367,Lorne,Sabin,Male,40,22/05/57,Electrical Engineer,Manufacturing,3,N,1,16
2368,Rowe,Losbie,Female,98,22/01/93,Chemical Engineer,Manufacturing,3,N,0,10
2369,Averyl,Gosz,Female,80,28/10/96,Financial Analyst,Financial Services,3,N,1,1
2370,Juliane,Calltone,Female,35,19/03/96,Analyst Programmer,Property,1,N,0,7
2371,Rory,Lokier,Female,22,18/11/66,Staff Scientist,Manufacturing,1,N,1,8
2372,Jim,Shoppee,Male,14,10/09/77,Clinical Specialist,Health,2,N,0,10
2373,Cordy,Readshall,Female,51,22/05/82,Structural Engineer,Manufacturing,1,N,1,16
2374,Dolf,Baudichon,Male,6,15/06/93,Design Engineer,Financial Services,3,N,0,9
2375,Alika,Milbourne,Female,21,17/03/87,Sales Representative,Retail,2,N,0,8
2376,Eada,Narbett,Female,84,23/10/58,Community Outreach Specialist,Retail,1,N,1,12
2377,Kristien,Dunne,Female,29,02/10/98,Analog Circuit Design manager,IT,1,N,0,2
2378,Aggi,Farncombe,Female,41,25/04/94,Research Assistant II,Manufacturing,2,N,0,1
2379,Trixie,Piscopiello,Female,85,05/05/81,Occupational Therapist,Health,2,N,1,15
2380,Merissa,Milella,Female,44,09/04/56,Technical Writer,Retail,3,N,1,15
2381,Dulsea,Pladen,Female,91,12/02/73,Programmer I,Argiculture,2,N,1,5
2382,Turner,Huggens,Male,79,05/07/71,Accounting Assistant III,Retail,3,N,1,4
2383,Zaria,Eberz,Female,34,15/09/78,Compensation Analyst,Financial Services,3,N,0,15
2384,Garey,Letrange,Male,96,16/07/61,Operator,Health,1,N,1,6
2385,Gaultiero,Lissenden,Male,70,17/12/58,Dental Hygienist,Health,3,N,0,8
2386,Adrianne,Lowerson,Female,93,06/07/97,Compensation Analyst,Financial Services,3,N,0,2
2387,Roy,Jone,Male,33,30/08/77,Nurse,Financial Services,1,N,1,9
2388,Quincy,Weben,Male,84,28/05/97,Cost Accountant,Financial Services,3,N,0,1
2389,Sibyl,Gudge,Male,18,28/12/73,Desktop Support Technician,Retail,1,N,0,7
2390,Tonya,Nealand,Female,48,06/05/64,Legal Assistant,Property,3,N,0,12
2391,Corny,Millott,Female,72,22/04/61,Nurse Practicioner,Health,3,N,0,14
2392,Isadora,Gronaller,Female,48,11/01/01,Marketing Assistant,Manufacturing,2,N,0,2
2393,Dorian,Colledge,Female,68,21/06/81,Registered Nurse,Health,1,N,1,11
2394,Ferne,Reese,Female,31,12/11/95,GIS Technical Architect,Health,3,N,1,7
2395,Ashlin,Kesby,Male,23,26/02/66,Executive Secretary,Health,1,N,0,16
2396,Elmira,Wildblood,Female,40,02/08/73,Recruiter,Retail,2,N,1,7
2397,Cassius,Birchenough,Male,33,10/06/85,Analyst Programmer,Retail,2,N,1,4
2398,Mirelle,,Female,6,11/10/00,Administrative Assistant IV,Financial Services,1,N,1,1
2399,Devonne,McPolin,Female,20,11/06/80,Software Consultant,Manufacturing,1,N,1,14
2400,Lindsay,Stollsteiner,Male,73,28/02/78,Office Assistant III,Property,3,N,1,22
2401,Drake,Riguard,Male,7,31/07/77,Staff Scientist,Property,3,N,1,15
2402,Merrielle,Strafen,Female,99,07/06/57,Cost Accountant,Financial Services,3,N,1,8
2403,Karalee,Tremlett,Female,41,25/10/77,Technical Writer,Financial Services,2,N,0,12
2404,Conney,Grouse,Male,13,14/03/60,Graphic Designer,Retail,3,N,0,6
2405,Quintana,Merricks,Female,16,28/07/57,Structural Analysis Engineer,Retail,3,N,0,18
2406,Randal,Messager,Male,34,11/06/73,Executive Secretary,Retail,2,N,1,9
2407,Merrily,,Female,24,30/03/59,Executive Secretary,Financial Services,1,N,1,6
2408,Celestia,,Female,38,10/10/55,VP Marketing,Health,3,N,0,16
2409,Carolan,Ortler,Female,23,13/07/89,VP Marketing,Health,3,N,0,12
2410,Eugenia,Verey,Female,75,24/08/74,Geological Engineer,Manufacturing,3,N,1,21
2411,Casey,McDade,Male,0,27/05/64,Technical Writer,Financial Services,1,N,0,13
2412,Tiffi,Havercroft,Female,77,26/05/81,Chemical Engineer,Manufacturing,2,N,0,8
2413,Abbey,Murrow,Male,27,11/08/43,Environmental Specialist,Manufacturing,1,N,1,17
2414,Basile,Bowlas,U,18,11/08/43,Registered Nurse,Health,3,N,1,17
2415,Tanner,Harp,Male,56,05/11/78,Web Designer II,Manufacturing,3,N,0,3
2416,Eberhard,Shalcras,Male,19,29/12/59,Office Assistant I,Health,2,N,0,16
2417,Cacilia,Swetland,Female,27,24/06/74,Nurse,Health,2,N,0,22
2418,Elspeth,Brazil,Female,82,05/04/70,Software Engineer III,Property,3,N,1,13
2419,Aron,Karlsen,Male,96,04/07/78,Physical Therapy Assistant,Property,1,N,0,9
2420,Celie,Guyers,Female,10,26/08/76,Staff Scientist,Financial Services,1,N,0,16
2421,Marilee,Garbott,Female,54,16/08/54,Research Nurse,Health,2,N,1,13
2422,Crysta,Woliter,Female,96,30/11/78,Librarian,Entertainment,1,N,0,13
2423,Lenci,Symcox,Male,49,20/02/81,Professor,IT,3,N,1,20
2424,Loren,Batkin,Male,17,06/01/82,Professor,IT,2,N,1,15
2425,Barn,Sainsberry,Male,32,19/03/76,Help Desk Technician,IT,3,N,1,11
2426,Yancy,Ovett,U,64,19/03/76,Help Desk Technician,IT,2,N,1,11
2427,Myrta,Whibley,Female,20,15/10/98,Senior Developer,IT,1,N,1,2
2428,Pauly,Keightley,Male,74,26/07/68,Help Desk Operator,IT,3,N,1,9
2429,Emeline,Baldi,Female,54,11/11/80,Assistant Professor,Manufacturing,3,N,1,3
2430,Humbert,Dikles,Male,38,06/09/68,Quality Engineer,Manufacturing,3,N,0,5
2431,Alvy,Tyndall,Male,15,24/12/99,Senior Cost Accountant,Financial Services,3,N,1,2
2432,Ebba,Melhuish,Female,67,21/02/81,Nuclear Power Engineer,Manufacturing,2,N,1,5
2433,Burty,Strutz,Male,38,19/07/76,Nurse Practicioner,Manufacturing,1,N,1,8
2434,Lenci,Soars,Male,40,17/11/56,Environmental Specialist,Manufacturing,2,N,0,18
2435,Orly,Ceney,Female,69,12/08/61,Account Coordinator,Manufacturing,3,N,0,14
2436,Jaymie,Wellesley,Male,37,21/03/86,Help Desk Technician,IT,3,N,0,4
2437,Simonette,Cressingham,Female,90,01/05/77,Marketing Manager,Financial Services,3,N,1,18
2438,Lorianne,Ethersey,Female,76,29/01/83,Speech Pathologist,Manufacturing,3,N,1,4
2439,Shelly,Yakebovitch,Female,44,02/10/67,Speech Pathologist,Manufacturing,2,N,0,15
2440,Lethia,Juanes,Female,17,21/09/59,Engineer II,Manufacturing,2,N,0,8
2441,Loutitia,Pinkie,Female,52,29/03/59,Engineer II,Property,1,N,1,5
2442,Odie,Enrrico,Male,8,13/10/57,Social Worker,Health,2,N,1,17
2443,Towny,Python,Male,30,13/02/90,Computer Systems Analyst I,Property,1,N,0,20
2444,Emmet,Cristoforo,Male,22,13/05/77,Associate Professor,Manufacturing,1,N,0,11
2445,Johnnie,Prujean,Male,46,11/03/76,Quality Control Specialist,Retail,2,N,0,18
2446,Lovell,Kiss,Male,33,07/09/56,Quality Control Specialist,Retail,2,N,0,17
2447,Richard,Poor,Male,55,06/01/97,Tax Accountant,Retail,2,N,1,2
2448,Lorri,Iston,Female,5,18/12/92,Structural Analysis Engineer,Property,1,N,0,10
2449,Oates,Broadberrie,Male,54,01/06/82,Tax Accountant,Property,2,N,0,8
2450,Jayson,Breheny,Male,64,21/06/74,Structural Engineer,Retail,2,N,1,7
2451,Upton,Orford,Male,33,09/03/73,Editor,Argiculture,2,N,1,18
2452,Sophronia,Yerrill,Female,93,24/07/75,Chemical Engineer,Manufacturing,3,N,1,17
2453,Ruthe,Campe,Female,22,05/08/92,Safety Technician II,Telecommunications,1,N,0,9
2454,Gene,Brome,Female,81,13/02/60,Senior Sales Associate,Property,3,N,1,12
2455,Kathe,Heatlie,Female,64,09/10/77,Senior Sales Associate,Manufacturing,3,N,0,21
2456,Reidar,Pullin,Male,9,29/05/91,Sales Associate,Manufacturing,3,N,0,10
2457,Benito,Vearnals,Male,70,12/04/75,Developer IV,IT,1,N,1,15
2458,Leilah,Liddel,Female,73,20/04/64,Media Manager II,Manufacturing,1,N,1,5
2459,Jeanna,Naulls,Female,67,10/01/86,Quality Engineer,Manufacturing,1,N,0,18
2460,Mick,Boutellier,Male,88,17/05/76,Nurse Practicioner,Manufacturing,1,N,1,12
2461,Tully,,Male,89,12/06/76,Speech Pathologist,Manufacturing,2,N,0,17
2462,Fletcher,Hutchens,Male,17,05/07/80,Assistant Media Planner,Entertainment,2,N,0,21
2463,Krystle,Jovicevic,Female,54,30/01/78,Pharmacist,Health,3,N,0,12
2464,Cleve,Jindrak,Male,78,06/04/83,Speech Pathologist,Retail,3,N,0,6
2465,Paloma,Nilles,Female,31,12/06/84,Senior Editor,Retail,3,N,1,2
2466,Araldo,Klamp,Male,62,04/10/80,Software Test Engineer IV,Entertainment,1,N,0,16
2467,Ynez,Fawloe,Female,71,15/07/75,Engineer III,Manufacturing,2,N,1,4
2468,Parker,Barenskie,Male,51,12/12/95,Marketing Assistant,Retail,1,N,0,1
2469,Kermie,Hedger,U,18,12/12/95,Accounting Assistant II,IT,3,N,1,1
2470,Roy,Dunaway,Male,70,04/07/57,Accounting Assistant II,Argiculture,3,N,0,13
2471,Noland,Bresland,Male,55,20/12/78,Geological Engineer,Manufacturing,3,N,1,8
2472,Mathias,Element,Male,99,02/06/89,Product Engineer,Health,1,N,1,16
2473,Davon,,Male,50,10/05/70,Administrative Assistant I,Entertainment,3,N,1,13
2474,Chrysa,Burrett,Female,59,08/06/80,Executive Secretary,Argiculture,1,N,1,6
2475,Cammi,Ambrogioni,Female,68,02/05/77,Quality Control Specialist,Argiculture,3,N,0,20
2476,Hal,Braddon,Male,13,25/09/56,Administrative Officer,Property,1,N,0,17
2477,Barney,Tilling,Male,25,23/03/77,Electrical Engineer,Manufacturing,2,N,1,10
2478,Andreas,Lamke,Male,85,07/07/66,Senior Cost Accountant,Financial Services,2,N,1,10
2479,Helge,Voller,Female,81,06/11/96,Community Outreach Specialist,Retail,3,N,0,5
2480,Adey,Shevlin,Female,3,26/12/71,Nuclear Power Engineer,Manufacturing,1,N,1,16
2481,Amber,Ruslin,Female,71,20/01/79,Chief Design Engineer,Manufacturing,3,N,1,12
2482,Regan,Siemens,Male,95,10/12/53,Pharmacist,Health,3,N,1,10
2483,Greta,Cotterrill,Female,54,06/06/87,Pharmacist,Manufacturing,3,N,0,10
2484,Elise,Slimm,Female,77,03/10/79,Senior Quality Engineer,Property,3,N,1,14
2485,Ringo,Parkyn,Male,93,27/07/55,Help Desk Technician,Property,3,N,1,12
2486,Alaine,Halbord,Female,77,09/03/54,Structural Engineer,Manufacturing,3,N,1,5
2487,Elton,Piggford,Male,92,13/01/78,Operator,IT,2,N,1,14
2488,Idalia,Braunton,Female,32,17/11/88,Senior Financial Analyst,Financial Services,3,N,1,7
2489,Emma,Mates,Female,42,12/06/76,Speech Pathologist,Retail,3,N,0,15
2490,Clint,Krause,Male,28,01/10/87,Speech Pathologist,Health,3,N,1,5
2491,Tabbie,Turone,Male,74,08/05/77,Clinical Specialist,Health,3,N,0,14
2492,Gayelord,Lipman,Male,35,01/02/74,Design Engineer,Manufacturing,1,N,0,9
2493,Rey,Collum,Male,56,19/08/81,Assistant Media Planner,Entertainment,3,N,1,17
2494,Donella,Emm,Female,98,08/08/74,Senior Sales Associate,Manufacturing,1,N,0,16
2495,Gwenore,Suero,Female,89,12/11/53,Assistant Professor,IT,2,N,0,17
2496,Lew,Wittleton,Male,29,26/08/80,Web Developer II,Manufacturing,3,N,1,21
2497,Gustav,Aaronsohn,Male,33,05/04/69,Administrative Assistant IV,Property,2,N,0,12
2498,Rosana,Emmatt,Female,70,02/02/78,Software Test Engineer III,Retail,1,N,0,8
2499,Doll,Tschirschky,Female,77,30/08/73,Account Representative I,Retail,3,N,0,14
2500,Micky,Livings,Female,35,18/12/57,Senior Developer,Property,1,N,1,17
2501,Ora,Meaddowcroft,Female,80,12/07/71,Actuary,Financial Services,3,N,1,10
2502,Concordia,Mussington,Female,6,23/08/64,Structural Engineer,Manufacturing,3,N,1,11
2503,Devlin,Laneham,Male,80,16/07/67,Budget/Accounting Analyst I,Health,2,N,1,10
2504,Aloysius,Huffer,Male,52,29/04/00,Budget/Accounting Analyst I,Property,3,N,0,2
2505,Myrah,McCarry,Female,45,25/08/80,VP Marketing,Financial Services,1,N,0,3
2506,Arlana,Ferrick,Female,97,20/01/55,VP Marketing,Health,2,N,0,9
